Churn,Tenure_Low,High_MonthlyCharges,Has_TechSupport,Services_Count,Satisfaction_Score,Is_MonthToMonth,TotalCharges_per_Month,Is_FiberOptic,Has_Dependents,Is_Paperless,SeniorCitizen_Encoded,Churn_Encoded,Tenure_Low_Encoded,Has_TechSupport_Encoded,Is_MonthToMonth_Encoded,Has_Dependents_Encoded,Is_Paperless_Encoded,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,MonthlyCharges-binned_Low,MonthlyCharges-binned_Medium,TotalCharges-binned_Low,TotalCharges-binned_Medium,tenure-binned_Low,tenure-binned_Medium
1.0,0,1,0,3,0.07754588891184382,1,1.294650272417157,1,0,1,1,1,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True
0.0,0,0,1,1,2.035093184991114,0,-0.2007921683572232,0,0,1,0,0,0,1,0,0,1,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.0,1,0,0,1,-0.901227759127791,1,-1.6774264739425355,0,0,1,0,0,1,0,1,0,1,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,0,0,1,2,1.0563195369514786,0,-0.032235390375729436,0,0,1,0,0,0,1,0,0,1,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False
0.0,0,0,0,1,-0.901227759127791,1,-1.5098240657876143,0,1,1,0,0,0,0,1,1,1,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1.0,0,1,0,3,0.07754588891184382,1,1.5621603462161486,1,1,1,0,1,0,0,1,1,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
1.0,1,1,0,1,-0.901227759127791,1,0.13150143424008287,1,0,0,0,1,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1.0,1,1,0,3,-0.901227759127791,1,0.8623408748038514,1,0,1,0,1,1,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0.0,0,1,0,3,0.07754588891184382,1,1.1262207994362352,1,0,1,0,0,0,0,1,0,1,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0.0,1,1,0,1,-0.901227759127791,1,0.5402240403286999,1,0,1,0,0,1,0,1,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
0.0,1,0,0,1,-0.901227759127791,1,-1.4915898386684097,0,0,0,0,0,1,0,1,0,0,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,0,1,1,2,1.0563195369514786,1,1.2807562653025335,1,1,0,0,0,0,1,1,1,0,False,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True
1.0,0,1,0,3,0.07754588891184382,1,1.008607446728699,1,0,1,0,1,0,0,1,0,1,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0.0,0,0,1,1,0.07754588891184382,1,-0.3516541522202345,0,0,1,0,0,0,1,1,0,1,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
1.0,1,0,1,0,0.07754588891184382,1,-1.0907333335437763,0,1,1,0,1,1,1,1,1,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0.0,0,0,0,1,-0.901227759127791,0,-1.2462854801065635,0,1,1,0,0,0,0,0,1,1,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0.0,0,0,1,1,1.0563195369514786,0,-0.28337639585285185,0,0,1,0,0,0,1,0,0,1,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1.0,0,1,0,1,0.07754588891184382,1,0.6107043049659981,1,0,0,0,1,0,0,1,0,0,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.0,0,0,0,2,-0.901227759127791,1,-0.550017553279505,0,0,1,1,0,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False
0.0,0,1,1,3,2.035093184991114,0,1.5365603872763525,1,0,0,0,0,0,1,0,0,0,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0.0,1,1,0,2,0.07754588891184382,1,0.818841336473019,1,0,0,0,0,1,0,1,0,0,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,False
0.0,0,1,1,3,2.035093184991114,0,1.591989508698611,1,1,0,0,0,0,1,0,1,0,False,True,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False
1.0,1,0,0,1,-0.901227759127791,1,0.055562095533779526,1,0,1,1,1,1,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
0.0,0,1,1,3,2.035093184991114,0,0.7709834449131587,0,1,0,0,0,0,1,0,1,0,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
0.0,0,0,1,2,2.035093184991114,0,-0.08232868783962156,0,1,1,0,0,0,1,0,1,1,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1.0,0,1,0,3,0.07754588891184382,1,1.210674662556385,1,1,1,0,1,0,0,1,1,1,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1.0,0,1,0,2,0.07754588891184382,1,1.0003909467217735,1,0,1,0,1,0,0,1,0,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,True
0.0,1,0,1,2,0.07754588891184382,1,0.03089400291072556,0,0,0,0,0,1,1,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
0.0,0,0,0,1,-0.901227759127791,1,-1.3737846265998994,0,1,1,0,0,0,0,1,1,1,False,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,1,0,0,1,-0.901227759127791,1,-1.493241719870846,0,0,1,0,0,1,0,1,0,1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,0,1,1,1,1.0563195369514786,1,0.7631591742742161,1,0,1,0,0,0,1,1,0,1,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False
0.0,0,0,1,1,1.0563195369514786,0,-0.37790312413439264,0,0,1,1,0,0,1,0,0,1,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
0.0,0,0,0,1,-0.901227759127791,0,-1.2810438137411684,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0.0,0,0,0,1,-0.901227759127791,0,-1.4318755659474898,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0.0,0,0,0,1,-0.901227759127791,0,-1.4566461978476337,0,1,1,0,0,0,0,0,1,1,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0.0,0,1,1,3,2.035093184991114,0,0.8671569228165892,0,1,0,0,0,0,1,0,1,0,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0.0,0,0,0,1,-0.901227759127791,0,-1.2682682068774513,0,0,0,0,0,0,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0.0,0,1,1,3,2.035093184991114,0,1.5571221085487166,1,0,1,0,0,0,1,0,0,1,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
0.0,0,0,0,1,-0.901227759127791,0,0.17071323244545603,1,1,1,0,0,0,0,0,1,1,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.0,0,0,0,1,-0.901227759127791,0,-1.4663611075766494,0,1,0,0,0,0,0,0,1,0,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0.0,0,1,0,3,1.0563195369514786,0,1.4784237349292961,1,0,1,0,0,0,0,0,0,1,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0.0,1,0,0,1,-0.901227759127791,1,-1.5031530070854662,0,1,1,0,0,1,0,1,1,1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1.0,1,0,0,1,-0.901227759127791,1,-1.1514674990866982,0,0,1,0,1,1,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False
0.0,0,1,1,2,1.0563195369514786,1,0.8731897162144489,1,0,0,1,0,0,1,1,0,0,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
0.0,0,0,1,0,0.07754588891184382,1,-0.9193506587909717,0,0,0,0,0,0,1,1,0,0,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
0.0,1,0,0,1,-0.901227759127791,0,-1.463507858226986,0,1,0,0,0,1,0,0,1,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,0,0,1,0,1.0563195369514786,0,-0.8876141132162002,0,0,1,0,0,0,1,0,0,1,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False
0.0,1,0,0,0,-0.901227759127791,1,-1.3032753815906286,0,0,0,0,0,1,0,1,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0.0,0,0,0,1,1.0563195369514786,1,-0.015083357223762313,0,0,1,0,0,0,0,1,0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,True,False
1.0,0,1,0,2,-0.901227759127791,1,0.8039025847292438,1,0,1,1,1,0,0,1,0,1,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0.0,1,1,0,1,-0.901227759127791,1,0.25444859230715544,1,0,1,0,0,1,0,1,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
0.0,0,0,0,1,-0.901227759127791,1,-1.4159510678199934,0,1,0,0,0,0,0,1,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1.0,0,1,0,2,-0.901227759127791,1,0.7796091579151481,1,0,1,0,1,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
0.0,1,0,0,1,-0.901227759127791,1,-1.4701153830367326,0,0,0,0,0,1,0,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,0,1,1,3,2.035093184991114,0,0.5698355404020092,0,0,0,0,0,0,1,0,0,0,True,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True
1.0,0,1,1,1,0.07754588891184382,1,0.5306798378257328,1,1,1,0,1,0,1,1,1,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
1.0,1,1,0,3,-0.901227759127791,1,0.8078287951234413,1,1,0,0,1,1,0,1,1,0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False
0.0,0,0,0,1,-0.901227759127791,1,-1.5043230896038589,0,0,1,1,0,0,0,1,0,1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1.0,0,1,0,1,-0.901227759127791,1,0.30907866350202534,1,0,1,1,1,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1.0,0,1,0,1,-0.901227759127791,1,0.21330642610896666,1,0,1,1,1,0,0,1,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True
0.0,1,0,0,1,-0.901227759127791,0,-1.5009004418094163,0,0,0,0,0,1,0,0,0,0,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,1,0,0,1,-0.901227759127791,1,-1.311534787602812,0,0,1,0,0,1,0,1,0,1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,0,1,0,1,0.07754588891184382,1,0.6121678137506129,1,1,1,1,0,0,0,1,1,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True
0.0,1,0,0,1,-0.901227759127791,0,-1.3642114437249595,0,1,0,0,0,1,0,0,1,0,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,0,0,1,1,1.0563195369514786,0,0.04465967959769753,0,1,1,0,0,0,1,0,1,1,False,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.0,0,1,0,3,-0.901227759127791,0,0.2322336382054205,0,0,1,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,False,True
0.0,0,1,0,2,0.07754588891184382,1,0.8961293539446012,1,0,1,1,0,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True
0.0,0,1,1,3,2.035093184991114,0,0.7664757690895602,0,1,1,0,0,0,1,0,1,1,False,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False
1.0,1,0,0,2,-0.901227759127791,1,0.02263459689854219,0,0,1,0,1,1,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False
0.0,0,0,1,1,1.0563195369514786,0,-0.14154404038808074,0,1,1,0,0,0,1,0,1,1,True,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False
0.0,0,0,0,1,-0.901227759127791,0,-1.312940119372049,0,0,0,1,0,0,0,0,0,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1.0,0,0,1,1,0.07754588891184382,1,-0.3263378213677391,0,1,0,0,1,0,1,1,1,0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,True,False
0.0,0,0,1,0,1.0563195369514786,0,-1.0222553491518562,0,1,0,0,0,0,1,0,1,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True
0.0,1,0,0,1,-0.901227759127791,1,-1.4301398579377653,0,0,0,0,0,1,0,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,1,0,0,1,-0.901227759127791,1,-1.5072827100915578,0,0,0,0,0,1,0,1,0,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,0,1,1,3,2.035093184991114,0,0.7713497519029646,0,1,0,0,0,0,1,0,1,0,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0.0,1,0,0,1,-0.901227759127791,1,-1.461672434668723,0,1,0,0,0,1,0,1,1,0,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,0,0,0,1,-0.901227759127791,0,-1.3046807133598657,0,1,0,0,0,0,0,0,1,0,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
1.0,0,1,0,2,-0.901227759127791,1,0.7084061952517838,1,0,1,0,1,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
0.0,1,0,0,1,-0.901227759127791,1,-1.569228255182933,0,0,1,0,0,1,0,1,0,1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1.0,1,0,1,0,2.035093184991114,1,-0.6904274554866225,0,0,1,0,1,1,1,1,0,1,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,True,False,True,False,True,False
1.0,0,0,0,1,-0.901227759127791,0,-0.6046014538817602,0,1,1,0,1,0,0,0,1,1,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
1.0,1,1,0,2,-0.901227759127791,1,0.4906676042555996,1,0,1,0,1,1,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
1.0,0,1,0,1,-0.901227759127791,1,0.13871779526444158,1,0,1,1,1,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.0,0,0,0,1,-0.901227759127791,0,-1.4202674385161436,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,0,1,0,3,1.0563195369514786,0,1.5324216260981638,1,0,1,0,0,0,0,0,0,1,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1.0,1,1,0,2,-0.901227759127791,1,0.6542038432968305,1,0,0,0,1,1,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
0.0,0,0,0,1,-0.901227759127791,1,0.2585452576891982,1,0,1,1,0,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True
0.0,0,0,1,1,2.035093184991114,0,-0.4997214689068065,0,0,1,0,0,0,1,0,0,1,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,True,False,False
0.0,0,0,0,1,-0.901227759127791,0,-1.4070341696186823,0,0,0,0,0,0,0,0,0,0,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
0.0,0,1,0,3,0.07754588891184382,0,1.3695177138385504,1,0,1,1,0,0,0,0,0,1,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,False
0.0,0,0,1,2,2.035093184991114,0,-0.007879319757579816,0,0,1,1,0,0,1,0,0,1,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1.0,0,1,1,3,1.0563195369514786,0,1.4412438054944054,1,0,1,0,1,0,1,0,0,1,False,True,True,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0.0,1,0,0,1,-0.901227759127791,1,-0.4888979487893482,0,1,1,0,0,1,0,1,1,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False
1.0,0,0,0,0,-0.901227759127791,1,-1.1462748464372996,0,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,True
1.0,1,0,0,0,0.07754588891184382,1,-0.8382708231047047,0,0,1,1,1,1,0,1,0,1,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
1.0,1,0,0,1,-0.901227759127791,1,-0.6375672570086489,0,0,1,0,1,1,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0.0,0,0,0,2,0.07754588891184382,0,-0.007477820854209999,0,0,1,0,0,0,0,0,0,1,True,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True
0.0,0,1,1,3,1.0563195369514786,0,1.392865540983145,1,0,1,0,0,0,1,0,0,1,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
1.0,0,1,0,2,-0.901227759127791,1,0.5323259833295494,1,0,0,0,1,0,0,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True
0.0,1,0,0,1,-0.901227759127791,1,-0.7713696344060195,0,0,0,0,0,1,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
1.0,1,0,0,1,-0.901227759127791,1,-1.489387330398494,0,0,0,0,1,1,0,1,0,0,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1.0,1,1,1,2,0.07754588891184382,1,0.676669427649969,1,0,1,0,1,1,1,1,0,1,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False
0.0,0,1,1,3,2.035093184991114,0,0.8139012034873282,0,1,0,0,0,0,1,0,1,0,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False
0.0,0,0,0,1,0.07754588891184382,1,-0.3242009283626213,0,0,1,0,0,0,0,1,0,1,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,True
0.0,0,1,1,3,1.0563195369514786,0,1.2679666574514172,1,1,1,0,0,0,1,0,1,1,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False
0.0,0,1,1,3,0.07754588891184382,0,1.4348779685797388,1,1,1,0,0,0,1,0,1,1,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False
1.0,0,1,0,1,-0.901227759127791,1,0.34257139767796085,1,1,0,0,1,0,0,1,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.0,0,1,1,2,1.0563195369514786,0,0.1663372489691832,0,1,1,0,0,0,1,0,1,1,False,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,False
0.0,0,0,0,1,-0.901227759127791,0,-1.5941386237156783,0,1,0,0,0,0,0,0,1,0,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True
1.0,0,0,0,1,0.07754588891184382,0,-0.3155475920159936,0,1,1,0,1,0,0,0,1,1,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,False
0.0,0,0,0,1,-0.901227759127791,0,-1.3326220835776676,0,1,1,0,0,0,0,0,1,1,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0.0,0,0,0,1,0.07754588891184382,0,-0.85508697374551,0,0,1,0,0,0,0,0,0,1,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,True
1.0,0,1,0,3,0.07754588891184382,1,1.4298697992236167,1,0,1,1,1,0,0,1,0,1,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0.0,0,0,1,0,1.0563195369514786,1,-0.9974020456061045,0,0,0,1,0,0,1,1,0,0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,False
0.0,0,1,0,3,0.07754588891184382,1,1.2649980792572668,1,0,1,0,0,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,True,False,True
0.0,0,0,0,1,-0.901227759127791,1,0.2116570030630813,1,0,1,0,0,0,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
0.0,1,0,0,1,-0.901227759127791,1,-0.6243522073891555,0,0,1,0,0,1,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
0.0,1,1,0,1,-0.901227759127791,1,0.4305391284869044,1,0,1,0,0,1,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False
1.0,1,1,0,2,-0.901227759127791,1,0.9259383010976636,1,0,1,0,1,1,0,1,0,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False
0.0,0,1,0,2,0.07754588891184382,0,1.043885857934392,1,0,1,0,0,0,0,0,0,1,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False
0.0,1,0,0,1,-0.901227759127791,1,-1.5185155022681274,0,0,1,0,0,1,0,1,0,1,False,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
0.0,1,0,1,1,1.0563195369514786,1,-0.4437465292560789,0,0,0,0,0,1,1,1,0,0,False,False,True,False,False,False,True,False,True,False,False,False,False,False,True,True,False,True,False,True,False
0.0,0,1,1,3,2.035093184991114,0,0.8980144794947715,0,1,1,0,0,0,1,0,1,1,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,True
0.0,0,1,1,2,2.035093184991114,0,0.4733363916398708,0,1,1,0,0,0,1,0,1,1,True,False,False,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False
0.0,0,0,0,2,1.0563195369514786,0,-0.20696630125808865,0,0,1,0,0,0,0,0,0,1,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
0.0,0,0,0,1,0.07754588891184382,1,-0.12038685082861794,0,1,1,0,0,0,0,1,1,1,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,False,True
0.0,0,1,0,3,0.07754588891184382,0,1.339455351118906,1,0,1,0,0,0,0,0,0,1,True,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False
1.0,1,0,0,1,0.07754588891184382,1,0.005014530739217726,0,0,0,0,1,1,0,1,0,0,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,True,True,False,True,False
0.0,0,0,0,1,1.0563195369514786,0,-0.45163885055660985,0,0,0,0,0,0,0,0,0,0,False,True,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True
1.0,1,1,0,2,-0.901227759127791,1,0.9589759251463967,1,0,1,1,1,1,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
1.0,1,0,0,3,-0.901227759127791,1,0.02029443186175668,0,0,1,0,1,1,0,1,0,1,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False
0.0,1,0,0,0,-0.901227759127791,1,-1.5023270664842479,0,0,0,0,0,1,0,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False
1.0,1,1,0,2,-0.901227759127791,1,0.33373889002411555,1,0,0,0,1,1,0,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
0.0,0,0,1,1,1.0563195369514786,0,-0.16584180931673265,0,0,0,0,0,0,1,0,0,0,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.0,0,0,0,1,-0.901227759127791,0,-1.308010774370947,0,1,0,0,0,0,0,0,1,0,True,False,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False
0.0,1,0,0,1,-0.901227759127791,0,-1.5365577158458525,0,0,1,0,0,1,0,0,0,1,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False
1.0,1,1,0,3,0.07754588891184382,1,1.422328602429884,1,0,1,0,1,1,0,1,0,1,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False
0.0,0,1,1,2,1.0563195369514786,1,1.0496836370566696,1,0,1,0,0,0,1,1,0,1,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False
1.0,1,1,0,2,-0.901227759127791,1,1.0097712721213248,1,0,1,0,1,1,0,1,0,1,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False
0.0,0,1,1,3,2.035093184991114,0,0.6250086385668083,0,1,0,0,0,0,1,0,1,0,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True
0.0,0,1,1,3,2.035093184991114,0,0.6059106104961821,0,0,1,0,0,0,1,0,0,1,False,True,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False
1.0,1,0,0,2,-0.901227759127791,1,-0.36996250221390764,0,0,1,0,1,1,0,1,0,1,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,True,False,True,False
